3.19968	4.807E-4
3.20575	4.807E-4
3.21186	4.463E-4
3.21798	5.15E-4
3.22413	4.807E-4
3.2303	4.807E-4
3.2365	4.807E-4
3.24656	4.807E-4
3.25282	5.15E-4
3.25881	4.463E-4
3.26442	4.463E-4
3.27032	4.463E-4
3.27625	3.777E-4
3.28219	4.12E-4
3.28816	4.12E-4
3.29409	4.463E-4
3.30044	5.15E-4
3.30647	5.836E-4
3.31253	6.523E-4
3.31861	6.523E-4
3.32495	5.836E-4
3.33069	6.18E-4
3.33645	5.493E-4
3.34223	4.807E-4
3.34803	4.807E-4
3.35385	4.463E-4
3.35969	5.493E-4
3.36556	6.18E-4
3.37144	6.866E-4
3.37734	6.18E-4
3.38325	7.21E-4
3.38948	7.553E-4
3.39544	2.06E-4
3.40144	-0.00141
3.40709	-0.00395
3.41277	-0.00549
3.41846	-0.00748
3.42417	-0.00776
3.4299	-0.00766
3.43585	-0.00755
3.44208	-0.00766
3.44829	-0.00783
3.45435	-0.00704
3.46064	-0.00663
3.46696	-0.00591
3.4733	-0.00491
3.47966	-0.00415
3.48604	-0.00364
3.49165	-0.00282
3.49728	-0.00237
3.50292	-0.00189
3.50858	-0.00161
3.51442	-0.0013
3.52059	-9.27E-4
3.52679	-7.896E-4
3.533	-4.463E-4
3.53924	-2.403E-4
3.54549	-6.87E-5
3.55177	-6.87E-5
3.55806	1.717E-4
3.56407	1.373E-4
3.57009	3.09E-4
3.57603	4.463E-4
3.58241	4.807E-4
3.58802	4.463E-4
3.59365	4.463E-4
3.59929	6.18E-4
3.60518	5.15E-4
3.61135	5.493E-4
3.61754	6.18E-4
3.62375	5.836E-4
3.63001	5.15E-4
3.63596	4.807E-4
3.64191	5.15E-4
3.64817	5.493E-4
3.65418	6.18E-4
3.66033	3.777E-4
3.66611	3.777E-4
3.67191	5.15E-4
3.67772	4.12E-4
3.68355	4.12E-4
3.6894	4.12E-4
3.69527	3.433E-4
3.70116	3.433E-4
3.70707	3.777E-4
3.71299	4.12E-4
3.71894	3.777E-4
3.72508	3.09E-4
3.7308	3.433E-4
3.73654	3.09E-4
3.7423	3.433E-4
3.74807	3.777E-4
3.75386	3.433E-4
3.75967	3.433E-4
3.7655	4.12E-4
3.77148	4.12E-4
3.7778	3.777E-4
3.78414	4.463E-4
3.7898	4.807E-4
3.79548	4.807E-4
