3.19968	5.493E-4
3.20575	4.807E-4
3.21186	5.15E-4
3.21798	4.463E-4
3.22413	4.12E-4
3.2303	4.12E-4
3.2365	4.807E-4
3.24656	4.807E-4
3.25282	6.18E-4
3.25881	5.493E-4
3.26442	4.807E-4
3.27032	4.463E-4
3.27625	4.807E-4
3.28219	4.12E-4
3.28816	6.866E-4
3.29409	6.18E-4
3.30044	5.836E-4
3.30647	7.21E-4
3.31253	8.24E-4
3.31861	6.866E-4
3.32495	6.866E-4
3.33069	5.836E-4
3.33645	5.836E-4
3.34223	5.15E-4
3.34803	3.433E-4
3.35385	4.12E-4
3.35969	5.493E-4
3.36556	6.523E-4
3.37144	7.553E-4
3.37734	7.896E-4
3.38325	8.24E-4
3.38948	8.926E-4
3.39544	-3.43E-5
3.40144	-0.00292
3.40709	-0.00618
3.41277	-0.00776
3.41846	-0.00779
3.42417	-0.00889
3.4299	-0.00944
3.43585	-0.00941
3.44208	-0.00893
3.44829	-0.00779
3.45435	-0.00762
3.46064	-0.00779
3.46696	-0.00721
3.4733	-0.00628
3.47966	-0.00532
3.48604	-0.00446
3.49165	-0.00357
3.49728	-0.00299
3.50292	-0.00282
3.50858	-0.00257
3.51442	-0.00189
3.52059	-0.00165
3.52679	-0.00113
3.533	-9.613E-4
3.53924	-7.553E-4
3.54549	-3.433E-4
3.55177	-3.09E-4
3.55806	0
3.56407	6.87E-5
3.57009	1.373E-4
3.57603	2.403E-4
3.58241	3.09E-4
3.58802	4.12E-4
3.59365	3.777E-4
3.59929	4.807E-4
3.60518	5.15E-4
3.61135	3.777E-4
3.61754	3.09E-4
3.62375	4.12E-4
3.63001	4.463E-4
3.63596	5.15E-4
3.64191	4.12E-4
3.64817	3.777E-4
3.65418	4.463E-4
3.66033	3.777E-4
3.66611	3.777E-4
3.67191	3.433E-4
3.67772	4.12E-4
3.68355	4.12E-4
3.6894	4.463E-4
3.69527	3.433E-4
3.70116	3.777E-4
3.70707	3.09E-4
3.71299	3.09E-4
3.71894	3.09E-4
3.72508	2.403E-4
3.7308	2.403E-4
3.73654	2.403E-4
3.7423	3.09E-4
3.74807	3.777E-4
3.75386	2.747E-4
3.75967	3.09E-4
3.7655	3.09E-4
3.77148	3.433E-4
3.7778	3.433E-4
3.78414	3.777E-4
3.7898	3.09E-4
3.79548	3.09E-4
